amcl_time,amcl_X,amcl_Y,Odom_time,Odom_X,Odom_Y,Distance
135.493,0.026814525876412885,-0.00714352983873224,138.475,0.00028700207267367753,5.022060884479423e-09,0.027472524628532356
135.493,0.026814525876412885,-0.00714352983873224,138.575,0.0002962143238498521,5.316127595687282e-09,0.027463629441636373
135.493,0.026814525876412885,-0.00714352983873224,138.675,0.0010387406072706953,-1.901922305827817e-07,0.026747306547505113
135.493,0.026814525876412885,-0.00714352983873224,138.775,0.0037456905457702062,-6.085516478675239e-06,0.024147759212100356
135.493,0.026814525876412885,-0.00714352983873224,138.875,0.008473848405751487,-2.7080362014615176e-05,0.019672933264704102
135.493,0.026814525876412885,-0.00714352983873224,138.975,0.015210426099422197,-6.076346513171928e-05,0.013594878121460362
135.493,0.026814525876412885,-0.00714352983873224,139.075,0.023932737159541723,-0.00011803160741328365,0.007593571729229383
135.493,0.026814525876412885,-0.00714352983873224,139.175,0.03465580009351389,-0.000212078952644673,0.010465686443517076
135.493,0.026814525876412885,-0.00714352983873224,139.275,0.04737728885745832,-0.00033285584842713287,0.021661313478569835
135.493,0.026814525876412885,-0.00714352983873224,139.375,0.062094788465433114,-0.000496187087138772,0.03590103193513221
135.493,0.026814525876412885,-0.00714352983873224,139.475,0.07880805453047522,-0.0007149864834670145,0.05238943778636421
135.493,0.026814525876412885,-0.00714352983873224,139.575,0.09751450959601705,-0.0009747460763801536,0.07096859580870227
135.493,0.026814525876412885,-0.00714352983873224,139.675,0.11821484879429461,-0.0013034865724171902,0.09158670828698609
135.493,0.026814525876412885,-0.00714352983873224,139.775,0.1409083095741096,-0.0017014009983129794,0.1142235012804831
135.493,0.026814525876412885,-0.00714352983873224,139.875,0.16560103556922268,-0.002159387414025974,0.13887597685857025
139.893,0.20891784250542803,-0.01671293486641199,139.975,0.19229071806874312,-0.0027114082835122187,0.02173715744260627
139.893,0.20891784250542803,-0.01671293486641199,140.075,0.22097603450930525,-0.003335470418669805,0.018009901428185964
139.893,0.20891784250542803,-0.01671293486641199,140.175,0.2516595492668753,-0.004055910763327505,0.04457638114548564
139.893,0.20891784250542803,-0.01671293486641199,140.275,0.2843380029722256,-0.0048747772009556205,0.07634358245294559
139.893,0.20891784250542803,-0.01671293486641199,140.375,0.31901414248986953,-0.005789721941725371,0.11063684671420357
140.393,0.37442724263240174,-0.030756339962495386,140.475,0.3556858662647794,-0.006823595681781957,0.030397622225412552
140.393,0.37442724263240174,-0.030756339962495386,140.575,0.39435491494362407,-0.007961790623453232,0.030277113523476513
140.393,0.37442724263240174,-0.030756339962495386,140.675,0.4350163982400908,-0.009228168966223034,0.06430013937541272
140.393,0.37442724263240174,-0.030756339962495386,140.775,0.4776766720472732,-0.010510106966944738,0.10521575274171947
140.793,0.5324371360527165,-0.026424597894078986,140.875,0.5223425360117318,-0.011619367947098632,0.01791914573216069
140.793,0.5324371360527165,-0.026424597894078986,140.975,0.5690052716129776,-0.012485483135929594,0.039134734681539565
140.793,0.5324371360527165,-0.026424597894078986,141.075,0.6176695444611446,-0.013235835898216914,0.08624677898962135
140.793,0.5324371360527165,-0.026424597894078986,141.175,0.6676191563663091,-0.014058733795363643,0.1357464298277213
141.193,0.7320218740236772,-0.02826039659852855,141.275,0.7175637984518333,-0.015055117509852424,0.019580994485750167
141.193,0.7320218740236772,-0.02826039659852855,141.375,0.7675167933090983,-0.01614701388304326,0.037504977481533995
141.193,0.7320218740236772,-0.02826039659852855,141.475,0.8174664833642681,-0.017228279752234208,0.08615386739709643
141.193,0.7320218740236772,-0.02826039659852855,141.575,0.8674115214683782,-0.018372939011018313,0.13575020608730298
141.593,0.949246838123708,-0.02859254940704571,141.675,0.9173615888356703,-0.01964005992807455,0.03311821538113729
141.593,0.949246838123708,-0.02859254940704571,141.775,0.9673073491969878,-0.02090089235213585,0.019630171891208848
141.593,0.949246838123708,-0.02859254940704571,141.875,1.0172556519106595,-0.022066846155437664,0.06832117940753281
141.593,0.949246838123708,-0.02859254940704571,141.975,1.0672125112125663,-0.023245629558506058,0.11808678833457235
141.993,1.1651306724401729,-0.028883756385483832,142.075,1.1171617623653243,-0.024513059961922018,0.04816761693291301
141.993,1.1651306724401729,-0.028883756385483832,142.175,1.1671121043739465,-0.025759989346560253,0.0036991881571019555
141.993,1.1651306724401729,-0.028883756385483832,142.275,1.2170593733634132,-0.026924936152279654,0.0519656324533951
141.993,1.1651306724401729,-0.028883756385483832,142.375,1.2670108084246534,-0.028122783760840674,0.1018829779087346
142.393,1.379360459270105,-0.033816378032899955,142.475,1.316950890807772,-0.02937407598481531,0.06256746984768552
142.393,1.379360459270105,-0.033816378032899955,142.575,1.3669057799399456,-0.03057037361864639,0.012870725771084317
142.393,1.379360459270105,-0.033816378032899955,142.675,1.4168500029785296,-0.03171491238690433,0.03754839604200397
142.393,1.379360459270105,-0.033816378032899955,142.775,1.4668045304246218,-0.032921353117311834,0.08744865150290038
142.793,1.5793327451707402,-0.036880031659952,142.875,1.516747976589699,-0.034152859211418134,0.06264415956740522
142.793,1.5793327451707402,-0.036880031659952,142.975,1.5666974137638843,-0.03531685202004172,0.01273165858589168
142.793,1.5793327451707402,-0.036880031659952,143.075,1.6166443993651065,-0.03648652701465822,0.03731372917072002
142.793,1.5793327451707402,-0.036880031659952,143.175,1.6665870987376668,-0.0377150199680312,0.08725834872295521
143.193,1.771176131842,-0.04158369468500247,143.275,1.716538082301804,-0.03890703626764946,0.054703573538116446
143.193,1.771176131842,-0.04158369468500247,143.375,1.7664821525548307,-0.040066340516210074,0.004933133408081231
