Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-15 15:12:28.240,17.3,21.2
2025-03-15 15:12:28.340,15.3,21.2
2025-03-15 15:12:28.440,10.5,21.2
2025-03-15 15:12:28.541,9.2,21.2
2025-03-15 15:12:28.641,16.1,21.2
2025-03-15 15:12:28.741,28.2,21.2
2025-03-15 15:12:28.841,27.6,21.2
2025-03-15 15:12:28.941,44.7,21.2
2025-03-15 15:12:29.041,12.1,21.2
2025-03-15 15:12:29.141,10.7,21.2
2025-03-15 15:12:29.241,15.2,21.2
2025-03-15 15:12:29.342,33.0,21.2
2025-03-15 15:12:29.442,24.6,21.2
2025-03-15 15:12:29.542,14.9,21.2
2025-03-15 15:12:29.642,8.7,21.2
2025-03-15 15:12:29.743,16.6,21.2
2025-03-15 15:12:29.842,14.1,21.2
2025-03-15 15:12:29.942,21.1,21.2
2025-03-15 15:12:30.043,32.6,21.2
2025-03-15 15:12:30.143,13.7,21.2
2025-03-15 15:12:30.243,17.6,21.2
2025-03-15 15:12:30.344,9.4,21.2
2025-03-15 15:12:30.444,19.2,21.2
2025-03-15 15:12:30.544,28.4,21.2
2025-03-15 15:12:30.644,28.9,21.2
2025-03-15 15:12:30.744,16.3,21.2
2025-03-15 15:12:30.844,8.7,21.2
2025-03-15 15:12:30.945,16.8,21.2
2025-03-15 15:12:31.045,29.6,21.2
2025-03-15 15:12:31.145,27.4,21.2
2025-03-15 15:12:31.245,15.9,21.2
2025-03-15 15:12:31.345,24.1,21.2
2025-03-15 15:12:31.445,10.7,21.2
2025-03-15 15:12:31.545,9.2,21.2
2025-03-15 15:12:31.645,11.8,21.2
2025-03-15 15:12:31.746,17.1,21.2
2025-03-15 15:12:31.846,28.9,21.2
2025-03-15 15:12:31.946,10.6,21.2
2025-03-15 15:12:32.046,8.8,21.2
2025-03-15 15:12:32.146,8.0,21.2
2025-03-15 15:12:32.246,10.6,21.2
2025-03-15 15:12:32.346,15.2,21.2
2025-03-15 15:12:32.447,25.7,21.2
2025-03-15 15:12:32.547,8.0,21.2
2025-03-15 15:12:32.648,26.5,21.2
2025-03-15 15:12:32.748,24.1,21.2
2025-03-15 15:12:32.848,29.4,21.2
2025-03-15 15:12:32.948,30.6,21.2
2025-03-15 15:12:33.048,18.1,21.2
2025-03-15 15:12:33.148,10.8,21.2
2025-03-15 15:12:33.249,11.2,21.2
2025-03-15 15:12:33.349,24.1,21.2
2025-03-15 15:12:33.449,29.8,21.2
2025-03-15 15:12:33.549,25.0,21.2
2025-03-15 15:12:33.649,13.6,21.2
2025-03-15 15:12:33.749,9.3,21.2
2025-03-15 15:12:33.849,9.8,21.2
2025-03-15 15:12:33.950,16.8,21.2
2025-03-15 15:12:34.050,25.7,21.2
2025-03-15 15:12:34.150,27.2,21.2
2025-03-15 15:12:34.250,17.5,21.2
2025-03-15 15:12:34.350,10.5,21.2
2025-03-15 15:12:34.450,10.6,21.2
2025-03-15 15:12:34.550,9.8,21.2
2025-03-15 15:12:34.650,22.5,21.2
2025-03-15 15:12:34.751,24.4,21.2
2025-03-15 15:12:34.851,27.3,21.2
2025-03-15 15:12:34.951,16.7,21.2
2025-03-15 15:12:35.051,10.7,21.2
2025-03-15 15:12:35.151,6.6,21.2
2025-03-15 15:12:35.251,12.4,21.2
2025-03-15 15:12:35.351,13.6,21.2
2025-03-15 15:12:35.452,22.3,21.2
2025-03-15 15:12:35.552,18.2,21.2
2025-03-15 15:12:35.652,7.2,21.2
2025-03-15 15:12:35.752,10.6,21.2
2025-03-15 15:12:35.853,10.6,21.2
2025-03-15 15:12:35.952,19.9,21.2
2025-03-15 15:12:36.053,25.6,21.2
2025-03-15 15:12:36.153,28.3,21.2
2025-03-15 15:12:36.253,9.2,21.2
2025-03-15 15:12:36.354,17.6,21.2
2025-03-15 15:12:36.454,17.0,21.2
2025-03-15 15:12:36.554,16.0,21.2
2025-03-15 15:12:36.654,28.8,21.2
2025-03-15 15:12:36.754,15.2,21.2
2025-03-15 15:12:36.854,13.4,21.2
2025-03-15 15:12:36.954,9.4,21.2
2025-03-15 15:12:37.055,11.6,21.2
2025-03-15 15:12:37.155,19.1,21.2
2025-03-15 15:12:37.255,28.9,21.2
2025-03-15 15:12:37.355,15.1,21.2
2025-03-15 15:12:37.455,8.7,21.2
2025-03-15 15:12:37.555,11.8,21.2
2025-03-15 15:12:37.656,16.3,21.2
2025-03-15 15:12:37.756,25.0,21.2
2025-03-15 15:12:37.856,26.0,21.2
2025-03-15 15:12:37.956,25.9,21.2
2025-03-15 15:12:38.056,14.9,21.2
2025-03-15 15:12:38.156,8.0,21.2
2025-03-15 15:12:38.256,17.3,21.2
2025-03-15 15:12:38.356,25.3,21.2
2025-03-15 15:12:38.457,29.8,21.2
2025-03-15 15:12:38.557,22.3,21.2
2025-03-15 15:12:38.657,8.6,21.2
2025-03-15 15:12:38.758,9.4,21.2
2025-03-15 15:12:38.858,16.7,21.2
2025-03-15 15:12:38.958,25.3,21.2
2025-03-15 15:12:39.058,30.6,21.2
2025-03-15 15:12:39.158,15.3,21.2
2025-03-15 15:12:39.258,11.4,21.2
2025-03-15 15:12:39.359,9.3,21.2
2025-03-15 15:12:39.459,17.1,21.2
2025-03-15 15:12:39.559,22.2,21.2
