amcl_time,amcl_X,amcl_Y,Odom_time,Odom_X,Odom_Y,Distance
368.466,0.028461141173207312,-0.0032026104395450027,372.51,0.021325237562031623,2.1758109372816763e-05,0.00783056018987407
368.466,0.028461141173207312,-0.0032026104395450027,372.61,0.021337298638709767,2.1782333946635894e-05,0.00781958062904025
368.466,0.028461141173207312,-0.0032026104395450027,372.71,0.022554893686569738,2.353535565958066e-05,0.006729916497649051
368.466,0.028461141173207312,-0.0032026104395450027,372.81,0.025770454678567277,2.109655146248854e-05,0.004199057105626077
368.466,0.028461141173207312,-0.0032026104395450027,372.91,0.03100275760746728,8.12293568729553e-06,0.00409495090394634
368.466,0.028461141173207312,-0.0032026104395450027,373.01,0.038235952332637574,-1.3557972978303921e-05,0.010281876717654105
368.466,0.028461141173207312,-0.0032026104395450027,373.11,0.047457911293293534,-5.9330919181345014e-05,0.019255063779134524
368.466,0.028461141173207312,-0.0032026104395450027,373.21,0.058680961219948966,-0.00013301041239206145,0.030375318401362414
368.466,0.028461141173207312,-0.0032026104395450027,373.31,0.07189415792075653,-0.0001974973836168072,0.04353685390874955
368.466,0.028461141173207312,-0.0032026104395450027,373.41,0.08710597266117275,-0.00022906123549044872,0.058720169065839684
368.466,0.028461141173207312,-0.0032026104395450027,373.51,0.10432109910652722,-0.0002650379670213232,0.07591681335301419
368.466,0.028461141173207312,-0.0032026104395450027,373.61,0.12351888472647067,-0.0003638539656504446,0.0951001217021096
368.466,0.028461141173207312,-0.0032026104395450027,373.71,0.14471712208155538,-0.0005146678314289684,0.11628705057927438
368.466,0.028461141173207312,-0.0032026104395450027,373.81,0.16790595573343362,-0.0006413440845913022,0.1394683347325726
368.466,0.028461141173207312,-0.0032026104395450027,373.91,0.19309776044748178,-0.0006911816377544622,0.16465577329899148
373.866,0.2060412941764346,-0.011086546986180796,374.01,0.21932703384094487,-0.0007108441889259412,0.01685722655035827
373.866,0.2060412941764346,-0.011086546986180796,374.11,0.24379846171098052,-0.0007713428440034533,0.03914086274887871
373.866,0.2060412941764346,-0.011086546986180796,374.21,0.26848360992097425,-0.0008526643324042161,0.06327539134380801
373.866,0.2060412941764346,-0.011086546986180796,374.31,0.29516083446311175,-0.0008741501265771228,0.08970276200054664
373.866,0.2060412941764346,-0.011086546986180796,374.41,0.3238275298252125,-0.0008204319860053221,0.11823278067230876
373.866,0.2060412941764346,-0.011086546986180796,374.51,0.35449478818242836,-0.00075943648789023,0.1488122612348577
374.466,0.38709286510395996,-0.008384502401330433,374.61,0.38618781159598614,-0.0006982553948731174,0.007739348480109275
374.466,0.38709286510395996,-0.008384502401330433,374.71,0.41612881045120537,-0.0006382170022873198,0.03005147350283594
374.466,0.38709286510395996,-0.008384502401330433,374.81,0.4462089476185157,-0.0005711701479009914,0.059630188434804096
374.466,0.38709286510395996,-0.008384502401330433,374.91,0.47829872397478745,-0.00038178235861070417,0.09155627897881963
374.466,0.38709286510395996,-0.008384502401330433,375.01,0.5123719355802722,4.339720580786929e-05,0.12556223552962414
374.966,0.5581549579783073,-0.012061053736918593,375.11,0.547455602024277,0.0006502366378059916,0.016614846397773553
374.966,0.5581549579783073,-0.012061053736918593,375.21,0.580795979061195,0.001242750465389698,0.026260370178828787
374.966,0.5581549579783073,-0.012061053736918593,375.31,0.6143460190912636,0.0017767240784770902,0.0578698491778599
374.966,0.5581549579783073,-0.012061053736918593,375.41,0.6498932846637717,0.0023416013982948654,0.0928620323813392
374.966,0.5581549579783073,-0.012061053736918593,375.51,0.6874258487057502,0.0030847887593383415,0.1301551371801663
375.466,0.7497690745747215,-0.018955261244693822,375.61,0.7260068995483802,0.004167348147628707,0.03315563341413346
375.466,0.7497690745747215,-0.018955261244693822,375.71,0.762832185742781,0.005554598917240041,0.027773694722644172
375.466,0.7497690745747215,-0.018955261244693822,375.81,0.7997433149153063,0.007203218547322883,0.05640647802024048
375.466,0.7497690745747215,-0.018955261244693822,375.91,0.838632605004485,0.009164259171249058,0.09320640787448108
375.866,0.8940935881767013,-0.012695699197075054,376.01,0.8794991046607328,0.011596079921359774,0.028338833459348713
375.866,0.8940935881767013,-0.012695699197075054,376.11,0.9223242473285884,0.014693198226000665,0.039333469440182796
375.866,0.8940935881767013,-0.012695699197075054,376.21,0.9670983231673405,0.018483660146740497,0.07938415320543664
376.266,1.0733524914408206,-0.005883405106693962,376.31,1.0129488181727055,0.022738942403728656,0.06684192188506094
376.266,1.0733524914408206,-0.005883405106693962,376.41,1.0578845479732315,0.027158209752758834,0.036482949272734835
376.266,1.0733524914408206,-0.005883405106693962,376.51,1.10080313709656,0.031703314725826236,0.046543522155992216
376.266,1.0733524914408206,-0.005883405106693962,376.61,1.1416906154615674,0.036431465852854575,0.08037815312009983
376.266,1.0733524914408206,-0.005883405106693962,376.71,1.1805562264084968,0.041212310372230616,0.11709247288998374
376.666,1.2530265889438492,0.010349686245903197,376.81,1.217427440990994,0.04583860074411402,0.05026691145505755
376.666,1.2530265889438492,0.010349686245903197,376.91,1.2523220476506904,0.0501734861962408,0.03983003164596125
376.666,1.2530265889438492,0.010349686245903197,377.01,1.2852451302644818,0.054209945362813726,0.054422024352571124
376.666,1.2530265889438492,0.010349686245903197,377.11,1.3161800580652143,0.058054769173168055,0.07914629239048683
377.166,1.42231399628438,0.029724519353153456,377.21,1.3451112098326568,0.06180888586780873,0.08360428703456015
377.166,1.42231399628438,0.029724519353153456,377.31,1.3720389121590897,0.0654645171198839,0.06168412700339464
377.166,1.42231399628438,0.029724519353153456,377.41,1.3969768188698544,0.06892532372266673,0.04667628544081032
377.166,1.42231399628438,0.029724519353153456,377.51,1.4199311654226825,0.07214874417059645,0.042491090057521524
377.166,1.42231399628438,0.029724519353153456,377.61,1.4409163255841326,0.07509312450765643,0.049034243025070014
377.166,1.42231399628438,0.029724519353153456,377.71,1.4599211783595796,0.07775729775989869,0.06100367157072351
377.166,1.42231399628438,0.029724519353153456,377.81,1.4769400393448242,0.0801922598807615,0.07437067576944202
377.866,1.576165883753151,0.047626041982437854,377.91,1.4919702460924456,0.08240384976205516,0.09109556144537888
377.866,1.576165883753151,0.047626041982437854,378.01,1.50627100684196,0.08452465566778991,0.07903670989060321
377.866,1.576165883753151,0.047626041982437854,378.11,1.5205908002691555,0.08664372517076807,0.06790411994597947
377.866,1.576165883753151,0.047626041982437854,378.21,1.5349010672082006,0.08879654228308603,0.05829060970254193
377.866,1.576165883753151,0.047626041982437854,378.31,1.5492109250527777,0.09103873133798732,0.051100209350062986
377.866,1.576165883753151,0.047626041982437854,378.41,1.563503524267096,0.09336655246957773,0.04746082223664311
377.866,1.576165883753151,0.047626041982437854,378.51,1.5777874875565352,0.09572763899509272,0.04812892305114459
377.866,1.576165883753151,0.047626041982437854,378.61,1.5920707878548936,0.09808394345350127,0.052905253003356634
377.866,1.576165883753151,0.047626041982437854,378.71,1.6062986042605192,0.10044616002619611,0.0608107368425324
377.866,1.576165883753151,0.047626041982437854,378.81,1.6191685572083998,0.10262591246626393,0.06981558334309332
377.866,1.576165883753151,0.047626041982437854,378.91,1.6300780706728808,0.10449243696350365,0.078360135123738
377.866,1.576165883753151,0.047626041982437854,379.01,1.6390117540104174,0.10600104469540511,0.08577438049984452
379.066,1.7513123835412696,0.06596126958639342,379.11,1.6459800433558827,0.10715414967721615,0.11310064216929532
379.066,1.7513123835412696,0.06596126958639342,379.21,1.6509912654626784,0.10797936794477493,0.1087651015822321
379.066,1.7513123835412696,0.06596126958639342,379.31,1.6540250291664425,0.10847969136873925,0.10617271547867024
379.066,1.7513123835412696,0.06596126958639342,379.41,1.6550807101047245,0.10865349548698586,0.10527659343246762
379.066,1.7513123835412696,0.06596126958639342,379.51,1.6541528377377555,0.10850056479547501,0.10606398529958488
379.066,1.7513123835412696,0.06596126958639342,379.61,1.6512505630569907,0.10802245144396204,0.10854266874314229
379.066,1.7513123835412696,0.06596126958639342,379.71,1.6463729541946093,0.10721862746472707,0.11275838510152411
379.066,1.7513123835412696,0.06596126958639342,379.81,1.63951718199414,0.10608889379201786,0.11877875783721231
379.066,1.7513123835412696,0.06596126958639342,379.91,1.6306830769922376,0.10463357195642604,0.12667666150123935
379.066,1.7513123835412696,0.06596126958639342,380.01,1.619871799544923,0.10285191174804446,0.13651940008804475
379.066,1.7513123835412696,0.06596126958639342,380.11,1.607180944715393,0.10075828296145238,0.14827239728904845
379.066,1.7513123835412696,0.06596126958639342,380.21,1.5941793495073582,0.09858698420333936,0.16048435325279772
379.066,1.7513123835412696,0.06596126958639342,380.31,1.5811624961236737,0.0963868274184303,0.1728487742438783
379.066,1.7513123835412696,0.06596126958639342,380.41,1.5681574327836787,0.09420773687657945,0.18532026036402793
379.066,1.7513123835412696,0.06596126958639342,380.51,1.5551778839178743,0.09211075282285679,0.1978700013040222
379.066,1.7513123835412696,0.06596126958639342,380.61,1.5435345173990616,0.0903496522827107,0.20920428979624525
379.066,1.7513123835412696,0.06596126958639342,380.71,1.5338582896086943,0.08899621946903015,0.2186707385182866
379.066,1.7513123835412696,0.06596126958639342,380.81,1.526158818368944,0.08797945529314355,0.22622760311603352
379.066,1.7513123835412696,0.06596126958639342,380.91,1.52044716912607,0.08724048158945395,0.23184380968757248
379.066,1.7513123835412696,0.06596126958639342,381.01,1.5167195024360587,0.08675145187593379,0.23551231718293622
379.066,1.7513123835412696,0.06596126958639342,381.11,1.5149841765575964,0.08651426428942227,0.23722024999434727
379.066,1.7513123835412696,0.06596126958639342,381.21,1.5152342079939496,0.08655092657583177,0.2369743423763298
379.066,1.7513123835412696,0.06596126958639342,381.31,1.5174728698141404,0.08687961750044682,0.23477328523406069
379.066,1.7513123835412696,0.06596126958639342,381.41,1.521696350441892,0.08751298685721287,0.23062523533563226
379.066,1.7513123835412696,0.06596126958639342,381.51,1.5278909226980155,0.08847934471106414,0.22455336308471097
379.066,1.7513123835412696,0.06596126958639342,381.61,1.536042991246368,0.08979900614781763,0.2165852001947227
379.066,1.7513123835412696,0.06596126958639342,381.71,1.546177637510024,0.09146002088363,0.20671344984548526
379.066,1.7513123835412696,0.06596126958639342,381.81,1.5582822984998774,0.09343957044719997,0.1949760773769031
379.066,1.7513123835412696,0.06596126958639342,381.91,1.572247602676333,0.09574364277997303,0.18152461403140185
379.066,1.7513123835412696,0.06596126958639342,382.01,1.5865058674987171,0.0981426724253285,0.16791911868148288
379.066,1.7513123835412696,0.06596126958639342,382.11,1.6007200305615457,0.10055510700855043,0.15451469303454737
379.066,1.7513123835412696,0.06596126958639342,382.21,1.6135778591258612,0.1027202212872518,0.14255532170383814
379.066,1.7513123835412696,0.06596126958639342,382.31,1.6244759048527084,0.10450140993491086,0.1325625691671569
379.066,1.7513123835412696,0.06596126958639342,382.41,1.6334091575106982,0.10590931095031443,0.12448701425140522
379.066,1.7513123835412696,0.06596126958639342,382.51,1.6403719337873361,0.10699001972670459,0.1182841567145876
379.066,1.7513123835412696,0.06596126958639342,382.61,1.6453484640039289,0.1077700697748462,0.11391368669705143
379.066,1.7513123835412696,0.06596126958639342,382.71,1.6483441389615225,0.10825652797676254,0.11131643308219456
379.066,1.7513123835412696,0.06596126958639342,382.81,1.6493653265813772,0.10842901688603736,0.11043872501749535
379.066,1.7513123835412696,0.06596126958639342,382.91,1.6484148510896384,0.10826388461170011,0.11125382430556627
379.066,1.7513123835412696,0.06596126958639342,383.01,1.6454759756780806,0.10775626308786565,0.11379001147364126
379.066,1.7513123835412696,0.06596126958639342,383.11,1.6405716928276555,0.10691811491941779,0.11807185845645704
379.066,1.7513123835412696,0.06596126958639342,383.21,1.6336878873896519,0.10573643500015618,0.12416757176740682
379.066,1.7513123835412696,0.06596126958639342,383.31,1.6248272600099871,0.1042012695968323,0.13213926015958377
379.066,1.7513123835412696,0.06596126958639342,383.41,1.6139925190837414,0.10233287417712714,0.14205505550714695
379.066,1.7513123835412696,0.06596126958639342,383.51,1.6012949845621944,0.10016371265391039,0.15386691362418942
379.066,1.7513123835412696,0.06596126958639342,383.61,1.588309032873863,0.09796630244608916,0.1661156658992515
379.066,1.7513123835412696,0.06596126958639342,383.71,1.575282822267608,0.09579399482606835,0.17853962567851345
379.066,1.7513123835412696,0.06596126958639342,383.81,1.562255856384393,0.09370088444757375,0.19108075961034243
379.066,1.7513123835412696,0.06596126958639342,383.91,1.5492867441545184,0.09176104255052274,0.20366636259978294
379.066,1.7513123835412696,0.06596126958639342,384.01,1.5377552051037027,0.09021293775852389,0.21492978358372283
379.066,1.7513123835412696,0.06596126958639342,384.11,1.5281922802777366,0.08908257843515965,0.22431490232084378
379.066,1.7513123835412696,0.06596126958639342,384.21,1.5206105223706547,0.08827966669078013,0.2317789023981578
379.066,1.7513123835412696,0.06596126958639342,384.31,1.5150174959253255,0.08772740249786266,0.23729525586355787
