amcl_time,amcl_X,amcl_Y,Odom_time,Odom_X,Odom_Y,Distance
424.789,0.048067409329095825,-0.012525738947108107,427.172,0.00022293907716539285,3.2047193561266864e-09,0.04945692621000544
424.789,0.048067409329095825,-0.012525738947108107,427.272,0.00023215138940330663,3.4415511778328235e-09,0.0494480143640164
424.789,0.048067409329095825,-0.012525738947108107,427.422,0.0006986943577535201,9.437526425675193e-08,0.04899685355669405
424.789,0.048067409329095825,-0.012525738947108107,427.522,0.0030487518157123134,5.1686359833938785e-06,0.04673010987750084
424.789,0.048067409329095825,-0.012525738947108107,427.622,0.010343103743115931,8.771050143158596e-05,0.03977715850755632
424.789,0.048067409329095825,-0.012525738947108107,427.722,0.013773458914592423,0.0001651899847010128,0.03656685264258667
424.789,0.048067409329095825,-0.012525738947108107,427.822,0.022139220921628067,0.00046289734070148356,0.028999579767819906
424.789,0.048067409329095825,-0.012525738947108107,427.922,0.032496214323675235,0.0010504882005671888,0.02065855893962865
424.789,0.048067409329095825,-0.012525738947108107,428.022,0.04482768765183446,0.0020729414072835676,0.01495383778953813
424.789,0.048067409329095825,-0.012525738947108107,428.122,0.05910925602985307,0.003680999871875323,0.019610730779595343
424.789,0.048067409329095825,-0.012525738947108107,428.222,0.07531947780716747,0.0059746228830065565,0.03293840652154669
428.189,0.11812778508514198,0.004325220959236718,428.322,0.09326876852281957,0.008986157437111194,0.025292193129434242
428.189,0.11812778508514198,0.004325220959236718,428.372,0.11024597044376712,0.012269269791544234,0.01119066190585157
428.189,0.11812778508514198,0.004325220959236718,428.522,0.1260677882821445,0.015700078078981966,0.013871951025830118
428.189,0.11812778508514198,0.004325220959236718,428.622,0.14351368665335937,0.019835596637979097,0.029749214311086358
428.189,0.11812778508514198,0.004325220959236718,428.672,0.16280092647381764,0.02482498302718372,0.04915210887006828
428.189,0.11812778508514198,0.004325220959236718,428.822,0.18389348330711233,0.03079845105244985,0.07089399815352129
428.189,0.11812778508514198,0.004325220959236718,428.872,0.20676893526705817,0.03780406631196619,0.09475276561517873
428.889,0.2538726544548254,0.037394794260685975,428.972,0.23125059273559975,0.04574570839718095,0.024114216623053818
428.889,0.2538726544548254,0.037394794260685975,429.122,0.26589133224190903,0.057483701403590756,0.023409673341291817
428.889,0.2538726544548254,0.037394794260685975,429.222,0.2772129453289177,0.06139259963499164,0.033476317612161174
428.889,0.2538726544548254,0.037394794260685975,429.322,0.30125149257455025,0.06975357005680416,0.057374599541944855
428.889,0.2538726544548254,0.037394794260685975,429.372,0.3271637951734248,0.07880714340077898,0.08418179119699525
428.889,0.2538726544548254,0.037394794260685975,429.522,0.3549848279609693,0.08851648911979884,0.1133009237226458
428.889,0.2538726544548254,0.037394794260685975,429.622,0.38468601559109894,0.09889292789105122,0.14454810926396577
429.589,0.43236584312743304,0.09663143183818432,429.722,0.4160859394466452,0.10993334297523057,0.021023227719681986
429.589,0.43236584312743304,0.09663143183818432,429.822,0.44657562849111176,0.12082452249418378,0.028057505868683816
429.589,0.43236584312743304,0.09663143183818432,429.872,0.47579951380253677,0.13142987225584987,0.055654426632705374
429.589,0.43236584312743304,0.09663143183818432,429.972,0.506551017012826,0.14263494820444142,0.08729125696463809
429.589,0.43236584312743304,0.09663143183818432,430.122,0.5391977866316382,0.1544768048565413,0.1214872476127373
430.089,0.5949574352414415,0.14818225184949566,430.222,0.5735676512393358,0.16692154205994048,0.028437367269984908
430.089,0.5949574352414415,0.14818225184949566,430.272,0.6070741383368822,0.17913303473590164,0.03323801220266493
430.089,0.5949574352414415,0.14818225184949566,430.422,0.639367098472593,0.19098745702894182,0.06168065968161148
430.089,0.5949574352414415,0.14818225184949566,430.522,0.6907913987723218,0.2099950248285445,0.11403932422369714
430.089,0.5949574352414415,0.14818225184949566,430.622,0.7273152291305746,0.22378195800907985,0.15242670755026397
430.589,0.7491372922155887,0.19468534833239742,430.672,0.7460697531115256,0.23101205419520943,0.036455992031464685
430.589,0.7491372922155887,0.19468534833239742,430.822,0.7997700922186737,0.25226223447859675,0.07667319123686456
430.589,0.7491372922155887,0.19468534833239742,430.872,0.8173475960854147,0.25933568362693316,0.09398037778020422
430.589,0.7491372922155887,0.19468534833239742,431.022,0.8538555675839016,0.2741288796076684,0.13144273223574884
430.589,0.7491372922155887,0.19468534833239742,431.122,0.8921455848119183,0.2898625841009205,0.1717849759433416
431.089,0.9197335881775819,0.2637742851799197,431.222,0.9319869564610875,0.3066037676748254,0.04454783502116187
431.089,0.9197335881775819,0.2637742851799197,431.322,0.9708344937034863,0.32330900104051574,0.07845817317634482
431.089,0.9197335881775819,0.2637742851799197,431.422,1.0085210793137072,0.33975641553284464,0.11686104019396885
431.089,0.9197335881775819,0.2637742851799197,431.522,1.0477373982641116,0.35696909437053426,0.15833587040447727
431.489,1.078006768966861,0.32174166201805127,431.622,1.0886415294121878,0.37491559787593426,0.054226982069332796
431.489,1.078006768966861,0.32174166201805127,431.672,1.1287553436025612,0.3924004929793871,0.0869947597294105
431.489,1.078006768966861,0.32174166201805127,431.822,1.1677899952995443,0.4093593514589141,0.1254507362818621
431.489,1.078006768966861,0.32174166201805127,431.922,1.2083178963801553,0.42711181696320627,0.16758239609484574
431.889,1.2431024487632214,0.38472833657971234,431.972,1.2503930936000804,0.44582894946304036,0.06153404258502385
431.889,1.2431024487632214,0.38472833657971234,432.122,1.291537398057609,0.4643389165645274,0.09318684863578411
431.889,1.2431024487632214,0.38472833657971234,432.222,1.331507027372192,0.48232090734351035,0.1316802163854411
