amcl_Timestamp,amcl_X,amcl_Y,Odom_Timestamp,Odom_X,Odom_Y
424.781,0.04951275121181056,-0.011091111064583013,430.572,0.0005368923903869865,1.59149062393921e-08
424.781,0.04951275121181056,-0.011091111064583013,430.672,0.0005461046303249571,1.643218855396907e-08
424.781,0.04951275121181056,-0.011091111064583013,430.772,0.000555316870415961,1.6957698311270955e-08
424.781,0.04951275121181056,-0.011091111064583013,430.872,0.0005645291106554842,1.7491435408044587e-08
424.781,0.04951275121181056,-0.011091111064583013,430.972,0.0005737413510393891,1.803339974105036e-08
424.781,0.04951275121181056,-0.011091111064583013,431.072,0.000582953591563627,1.8583591207045906e-08
424.781,0.04951275121181056,-0.011091111064583013,431.172,0.0005921658322243935,1.9142009702794777e-08
424.781,0.04951275121181056,-0.011091111064583013,431.272,0.0006013780730181289,1.9708655125067274e-08
424.781,0.04951275121181056,-0.011091111064583013,431.372,0.0006105903139414508,2.0283527370636775e-08
424.781,0.04951275121181056,-0.011091111064583013,431.472,0.0006198025549911536,2.08666263362807e-08
424.781,0.04951275121181056,-0.011091111064583013,431.572,0.0006290147961642546,2.1457951918785175e-08
424.781,0.04951275121181056,-0.011091111064583013,431.672,0.0006382270374578166,2.2057504014934387e-08
424.781,0.04951275121181056,-0.011091111064583013,431.772,0.0006474392788691668,2.266528252152326e-08
424.781,0.04951275121181056,-0.011091111064583013,431.872,0.0006566515203957894,2.3281287335352732e-08
424.781,0.04951275121181056,-0.011091111064583013,431.972,0.0006658637620351896,2.3905518353219324e-08
424.781,0.04951275121181056,-0.011091111064583013,432.072,0.00067507600378514,2.4537975471934e-08
424.781,0.04951275121181056,-0.011091111064583013,432.172,0.0006842882456434789,2.5178658588308233e-08
424.781,0.04951275121181056,-0.011091111064583013,432.272,0.0006935004876080679,2.5827567599150323e-08
424.781,0.04951275121181056,-0.011091111064583013,432.372,0.0007027127296769898,2.648470240128071e-08
424.781,0.04951275121181056,-0.011091111064583013,432.472,0.0007119249718484614,2.7150062891526484e-08
424.781,0.04951275121181056,-0.011091111064583013,432.572,0.0007211372141206312,2.782364896670819e-08
424.781,0.04951275121181056,-0.011091111064583013,432.672,0.0007303494564918947,2.8505460523660293e-08
424.781,0.04951275121181056,-0.011091111064583013,432.772,0.0007395616989606233,2.9195497459213397e-08
424.781,0.04951275121181056,-0.011091111064583013,432.872,0.000748773941525343,2.989375967020646e-08
424.781,0.04951275121181056,-0.011091111064583013,432.972,0.0007579861841846262,3.060024705348257e-08
424.781,0.04951275121181056,-0.011091111064583013,433.072,0.0007671984269370228,3.131495950587836e-08
424.781,0.04951275121181056,-0.011091111064583013,433.172,0.0007764106697813253,3.203789692424723e-08
424.781,0.04951275121181056,-0.011091111064583013,433.272,0.0007856229127162167,3.276905920543214e-08
424.781,0.04951275121181056,-0.011091111064583013,433.372,0.0007948351557405348,3.3508446246285346e-08
424.781,0.04951275121181056,-0.011091111064583013,433.472,0.0008040473988531621,3.4256057943663254e-08
424.781,0.04951275121181056,-0.011091111064583013,433.572,0.0008132596420530265,3.501189419442304e-08
424.781,0.04951275121181056,-0.011091111064583013,433.672,0.0008224718853390541,3.577595489542012e-08
424.781,0.04951275121181056,-0.011091111064583013,433.772,0.0008316841287103045,3.654823994352159e-08
424.781,0.04951275121181056,-0.011091111064583013,433.872,0.000840896372165794,3.7328749235590024e-08
