amcl_Timestamp,amcl_X,amcl_Y,Odom_Timestamp,Odom_X,Odom_Y
503.181,0.0008784625246238025,0.0019449086210408422,515.084,0.0011091569353736026,6.366342988699293e-08
503.181,0.0008784625246238025,0.0019449086210408422,515.184,0.001118369181069123,6.469160508248934e-08
503.181,0.0008784625246238025,0.0019449086210408422,515.284,0.0011275814268324018,6.572800131345065e-08
503.181,0.0008784625246238025,0.0019449086210408422,515.384,0.00113679367266312,6.677261847680115e-08
503.181,0.0008784625246238025,0.0019449086210408422,515.484,0.0011460059185610248,6.782545646947418e-08
503.181,0.0008784625246238025,0.0019449086210408422,515.584,0.001155218164525865,6.888651518840181e-08
503.181,0.0008784625246238025,0.0019449086210408422,515.684,0.0011644304105573667,6.995579453051505e-08
503.181,0.0008784625246238025,0.0019449086210408422,515.784,0.00117364265665528,7.10332943927477e-08
503.181,0.0008784625246238025,0.0019449086210408422,515.884,0.0011828549028193517,7.211901467203441e-08
503.181,0.0008784625246238025,0.0019449086210408422,515.984,0.0011920671490493753,7.321295526531652e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.084,0.0012012793953450997,7.431511606953095e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.184,0.0012104916417062944,7.5425496981617e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.284,0.0012197038881327984,7.654409789852396e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.384,0.001228916134624291,7.767091871718203e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.484,0.001238128381180678,7.880595933454811e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.584,0.0012473406278017292,7.994921964756562e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.684,0.0012565528744872372,8.110069955318032e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.784,0.0012657651212369734,8.226039894833734e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.884,0.0012749773680508197,8.342831772999639e-08
503.181,0.0008784625246238025,0.0019449086210408422,516.984,0.00128418961492857,8.46044557951072e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.084,0.001293401861870079,8.578881304062707e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.184,0.0013026141088751412,8.698138936350675e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.284,0.001311826355943599,8.818218466070295e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.384,0.0013210386030753508,8.939119882918371e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.484,0.0013302508502701913,9.060843176590233e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.584,0.0013394630975279572,9.183388336781712e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.684,0.0013486753448485316,9.306755353189466e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.784,0.0013578875922317724,9.430944215510121e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.884,0.0013670998396775186,9.555954913439975e-08
503.181,0.0008784625246238025,0.0019449086210408422,517.984,0.0013763120871856278,9.681787436675738e-08
503.181,0.0008784625246238025,0.0019449086210408422,518.084,0.0013855243347560262,9.808441774914986e-08
503.181,0.0008784625246238025,0.0019449086210408422,518.184,0.0013947365823884846,9.93591791785331e-08
503.181,0.0008784625246238025,0.0019449086210408422,518.284,0.001403948830082975,1.0064215855189173e-07
503.181,0.0008784625246238025,0.0019449086210408422,518.384,0.0014131610778393114,1.0193335576618938e-07
503.181,0.0008784625246238025,0.0019449086210408422,518.484,0.0014223733256574188,1.0323277071840567e-07
503.181,0.0008784625246238025,0.0019449086210408422,518.584,0.0014315855735371364,1.0454040330550986e-07
503.181,0.0008784625246238025,0.0019449086210408422,518.684,0.0014407978214783447,1.0585625342447937e-07
503.181,0.0008784625246238025,0.0019449086210408422,518.784,0.0014500100694809933,1.071803209723019e-07
503.181,0.0008784625246238025,0.0019449086210408422,518.884,0.001459222317544939,1.0851260584595138e-07
503.181,0.0008784625246238025,0.0019449086210408422,518.984,0.001468434565670087,1.0985310794241177e-07
503.181,0.0008784625246238025,0.0019449086210408422,519.084,0.001477646813856297,1.1120182715866169e-07
