Timestamp,CPU Usage (%),RAM Usage (%)
2025-03-15 22:21:09.008,16.2,22.3
2025-03-15 22:21:09.109,4.4,22.3
2025-03-15 22:21:09.209,7.6,22.3
2025-03-15 22:21:09.310,19.4,22.3
2025-03-15 22:21:09.410,23.4,22.3
2025-03-15 22:21:09.511,15.9,22.3
2025-03-15 22:21:09.612,10.4,22.3
2025-03-15 22:21:09.712,28.0,22.4
2025-03-15 22:21:09.813,7.2,22.4
2025-03-15 22:21:09.913,14.8,22.4
2025-03-15 22:21:10.014,24.7,22.4
2025-03-15 22:21:10.115,6.3,22.4
2025-03-15 22:21:10.215,10.9,22.4
2025-03-15 22:21:10.316,17.4,22.4
2025-03-15 22:21:10.417,22.8,22.4
2025-03-15 22:21:10.518,22.2,22.4
2025-03-15 22:21:10.619,26.5,22.4
2025-03-15 22:21:10.720,15.5,22.4
2025-03-15 22:21:10.821,12.1,22.4
2025-03-15 22:21:10.922,20.0,22.4
2025-03-15 22:21:11.022,13.2,22.4
2025-03-15 22:21:11.123,26.7,22.4
2025-03-15 22:21:11.224,20.2,22.4
2025-03-15 22:21:11.324,17.0,22.4
2025-03-15 22:21:11.425,20.5,22.4
2025-03-15 22:21:11.525,27.2,22.4
2025-03-15 22:21:11.626,13.6,22.4
2025-03-15 22:21:11.727,7.7,22.4
2025-03-15 22:21:11.827,8.9,22.4
2025-03-15 22:21:11.928,7.6,22.4
2025-03-15 22:21:12.028,13.6,22.4
2025-03-15 22:21:12.129,13.6,22.4
2025-03-15 22:21:12.229,15.6,22.4
2025-03-15 22:21:12.330,21.1,22.4
2025-03-15 22:21:12.430,16.4,22.4
2025-03-15 22:21:12.531,8.8,22.4
2025-03-15 22:21:12.631,8.3,22.4
2025-03-15 22:21:12.732,15.9,22.4
2025-03-15 22:21:12.832,20.8,22.4
2025-03-15 22:21:12.933,17.5,22.4
2025-03-15 22:21:13.033,21.6,22.4
2025-03-15 22:21:13.134,20.5,22.4
2025-03-15 22:21:13.234,16.6,22.4
2025-03-15 22:21:13.335,7.6,22.4
2025-03-15 22:21:13.435,10.1,22.4
2025-03-15 22:21:13.536,10.1,22.4
2025-03-15 22:21:13.636,8.9,22.4
2025-03-15 22:21:13.736,11.8,22.4
2025-03-15 22:21:13.837,21.7,22.4
2025-03-15 22:21:13.938,17.9,22.4
2025-03-15 22:21:14.039,8.3,22.4
2025-03-15 22:21:14.139,18.9,22.4
2025-03-15 22:21:14.240,28.9,22.4
2025-03-15 22:21:14.340,24.0,22.4
2025-03-15 22:21:14.441,11.9,22.4
2025-03-15 22:21:14.542,5.0,22.4
2025-03-15 22:21:14.643,3.6,22.4
2025-03-15 22:21:14.743,13.1,22.4
2025-03-15 22:21:14.844,24.7,22.4
2025-03-15 22:21:14.944,10.2,22.4
2025-03-15 22:21:15.045,2.9,22.4
2025-03-15 22:21:15.146,11.3,22.4
2025-03-15 22:21:15.246,16.1,22.4
2025-03-15 22:21:15.347,25.3,22.4
2025-03-15 22:21:15.448,13.5,22.4
2025-03-15 22:21:15.548,5.7,22.4
2025-03-15 22:21:15.649,4.3,22.4
2025-03-15 22:21:15.750,9.5,22.4
2025-03-15 22:21:15.851,23.6,22.4
2025-03-15 22:21:15.951,19.0,22.4
2025-03-15 22:21:16.052,11.9,22.4
2025-03-15 22:21:16.153,7.1,22.4
2025-03-15 22:21:16.253,9.5,22.4
2025-03-15 22:21:16.354,21.9,22.4
2025-03-15 22:21:16.455,33.1,22.2
2025-03-15 22:21:16.555,12.7,21.7
2025-03-15 22:21:16.656,26.8,21.7
2025-03-15 22:21:16.757,5.1,21.7
2025-03-15 22:21:16.857,3.6,21.7
2025-03-15 22:21:16.958,9.5,21.7
2025-03-15 22:21:17.058,30.1,21.7
2025-03-15 22:21:17.159,23.8,21.7
2025-03-15 22:21:17.260,16.2,21.7
2025-03-15 22:21:17.360,7.1,21.7
2025-03-15 22:21:17.461,17.6,21.7
2025-03-15 22:21:17.562,23.1,21.7
2025-03-15 22:21:17.662,19.9,21.7
2025-03-15 22:21:17.763,7.7,21.7
2025-03-15 22:21:17.864,5.0,21.7
2025-03-15 22:21:17.964,14.5,21.7
2025-03-15 22:21:18.065,16.3,21.7
2025-03-15 22:21:18.166,15.7,21.7
2025-03-15 22:21:18.266,23.7,21.7
2025-03-15 22:21:18.367,10.5,21.7
2025-03-15 22:21:18.467,2.9,21.7
2025-03-15 22:21:18.568,8.3,21.7
2025-03-15 22:21:18.669,8.9,21.7
2025-03-15 22:21:18.770,19.9,21.7
2025-03-15 22:21:18.870,23.1,21.7
2025-03-15 22:21:18.971,3.6,21.7
2025-03-15 22:21:19.072,6.3,21.7
2025-03-15 22:21:19.172,7.6,21.7
2025-03-15 22:21:19.272,9.5,21.7
2025-03-15 22:21:19.373,6.9,21.7
2025-03-15 22:21:19.473,10.2,21.7
2025-03-15 22:21:19.574,7.6,21.7
2025-03-15 22:21:19.674,11.9,21.7
2025-03-15 22:21:19.775,9.9,21.7
2025-03-15 22:21:19.875,22.7,21.7
2025-03-15 22:21:19.975,12.3,21.7
2025-03-15 22:21:20.076,14.6,21.7
2025-03-15 22:21:20.176,12.1,21.7
2025-03-15 22:21:20.276,10.2,21.7
2025-03-15 22:21:20.377,8.2,21.7
2025-03-15 22:21:20.477,13.6,21.7
2025-03-15 22:21:20.578,22.5,21.7
2025-03-15 22:21:20.678,14.6,21.7
2025-03-15 22:21:20.779,7.5,21.7
2025-03-15 22:21:20.879,11.5,21.7
2025-03-15 22:21:20.979,8.3,21.7
2025-03-15 22:21:21.080,13.1,21.7
2025-03-15 22:21:21.180,11.4,21.7
2025-03-15 22:21:21.281,13.6,21.7
2025-03-15 22:21:21.381,24.1,21.7
2025-03-15 22:21:21.481,21.6,21.7
2025-03-15 22:21:21.582,14.6,21.7
2025-03-15 22:21:21.682,15.6,21.7
2025-03-15 22:21:21.783,6.9,21.7
2025-03-15 22:21:21.883,8.3,21.7
2025-03-15 22:21:21.984,13.2,21.7
2025-03-15 22:21:22.084,16.9,21.7
2025-03-15 22:21:22.184,24.4,21.7
2025-03-15 22:21:22.285,17.8,21.7
2025-03-15 22:21:22.385,17.4,21.7
2025-03-15 22:21:22.486,6.9,21.7
2025-03-15 22:21:22.586,8.2,21.7
2025-03-15 22:21:22.687,11.3,21.7
2025-03-15 22:21:22.787,11.4,21.7
2025-03-15 22:21:22.888,14.6,21.7
2025-03-15 22:21:22.988,20.4,21.7
2025-03-15 22:21:23.089,16.7,21.7
2025-03-15 22:21:23.189,9.5,21.7
2025-03-15 22:21:23.289,10.1,21.7
2025-03-15 22:21:23.390,9.5,21.7
2025-03-15 22:21:23.491,23.4,21.7
2025-03-15 22:21:23.591,20.5,21.7
2025-03-15 22:21:23.692,6.3,21.7
2025-03-15 22:21:23.793,6.3,21.7
2025-03-15 22:21:23.894,27.9,21.7
2025-03-15 22:21:23.994,26.4,21.7
2025-03-15 22:21:24.094,7.0,21.7
2025-03-15 22:21:24.195,6.4,21.7
2025-03-15 22:21:24.296,13.7,21.7
2025-03-15 22:21:24.396,23.6,21.7
2025-03-15 22:21:24.497,28.0,21.7
2025-03-15 22:21:24.598,18.9,21.7
2025-03-15 22:21:24.698,3.6,21.7
2025-03-15 22:21:24.799,2.2,21.7
2025-03-15 22:21:24.899,8.3,21.7
2025-03-15 22:21:25.000,22.2,21.7
2025-03-15 22:21:25.101,25.1,21.7
2025-03-15 22:21:25.201,5.6,21.7
2025-03-15 22:21:25.302,6.4,21.7
2025-03-15 22:21:25.402,4.9,21.7
2025-03-15 22:21:25.503,9.5,21.7
2025-03-15 22:21:25.603,10.1,21.7
2025-03-15 22:21:25.704,26.9,21.7
