amcl_time,amcl_X,amcl_Y,Odom_time,Odom_X,Odom_Y,Distance
135.283,0.02861890128796612,0.0005259228853598574,140.259,0.0004522697130623537,1.1548129199863203e-08,0.02817154090586799
135.283,0.02861890128796612,0.0005259228853598574,140.359,0.0004614819545772001,1.1989830400491546e-08,0.02816233026200674
135.283,0.02861890128796612,0.0005259228853598574,140.459,0.0008288347044238124,-1.2310148423373739e-08,0.027795042877239624
135.283,0.02861890128796612,0.0005259228853598574,140.559,0.003017683888554386,-3.2468863309559173e-06,0.025606685708603784
135.283,0.02861890128796612,0.0005259228853598574,140.659,0.0072174868228256535,-2.0139183890331102e-05,0.02140837978204323
135.283,0.02861890128796612,0.0005259228853598574,140.759,0.013434597035322864,-5.043213796038248e-05,0.015195238752640462
135.283,0.02861890128796612,0.0005259228853598574,140.859,0.021640547367183814,-9.927200412130197e-05,0.007006303739742598
135.283,0.02861890128796612,0.0005259228853598574,140.959,0.031842731987241774,-0.000184141938671794,0.0033011023055820703
135.283,0.02861890128796612,0.0005259228853598574,141.059,0.04404507380090679,-0.0002980081257586917,0.015448160431264596
135.283,0.02861890128796612,0.0005259228853598574,141.159,0.05824364896233589,-0.0004470379123270566,0.02964072076525658
135.283,0.02861890128796612,0.0005259228853598574,141.259,0.07443814814119493,-0.000652778113743301,0.04583440539859118
135.283,0.02861890128796612,0.0005259228853598574,141.359,0.09262734705904277,-0.0009008268956408268,0.06402434493976839
135.283,0.02861890128796612,0.0005259228853598574,141.459,0.11280860657200702,-0.001208099131561822,0.0842075608729337
135.283,0.02861890128796612,0.0005259228853598574,141.559,0.13498379295091628,-0.0015910470025595812,0.10638595649792072
135.283,0.02861890128796612,0.0005259228853598574,141.659,0.15915659224457476,-0.0020293362395012995,0.13056269800168135
141.683,0.22035296276527336,-0.007508982019960161,141.759,0.1853273866426755,-0.0025566717985649173,0.03537395029182962
141.683,0.22035296276527336,-0.007508982019960161,141.859,0.2134931106232604,-0.0031628088802020922,0.008120763041182415
141.683,0.22035296276527336,-0.007508982019960161,141.959,0.2436573591721515,-0.003853364007897866,0.02358937122814064
141.683,0.22035296276527336,-0.007508982019960161,142.059,0.27581718595653254,-0.004650031202101321,0.05553785784479583
141.683,0.22035296276527336,-0.007508982019960161,142.159,0.3099739921464217,-0.005534472336258125,0.08964277771146811
142.183,0.3754808103209408,-0.012998514474111747,142.259,0.34612724982363374,-0.006540095929609956,0.03005565976592481
142.183,0.3754808103209408,-0.012998514474111747,142.359,0.3842769459522623,-0.007646731003063187,0.010296290029209156
142.183,0.3754808103209408,-0.012998514474111747,142.459,0.42442237935268096,-0.00888387501975742,0.0491142284590516
142.183,0.3754808103209408,-0.012998514474111747,142.559,0.4665613411657833,-0.010232866641131754,0.09112251042917094
142.583,0.5299041259461529,-0.02012009827629209,142.659,0.5106942108976654,-0.011657537504293856,0.020991326089360534
142.583,0.5299041259461529,-0.02012009827629209,142.759,0.5568256387699866,-0.013120387962255902,0.027816610095485524
142.583,0.5299041259461529,-0.02012009827629209,142.859,0.6049543371027243,-0.014673135010587882,0.07524761526762085
142.583,0.5299041259461529,-0.02012009827629209,142.959,0.6547463926233426,-0.01627120897153997,0.1249015832484872
142.983,0.726433894340178,-0.031184911926022463,143.059,0.7046806918833111,-0.01786753581734488,0.02550596643041426
142.983,0.726433894340178,-0.031184911926022463,143.159,0.7546086981606593,-0.01948359534392169,0.03050803795849801
142.983,0.726433894340178,-0.031184911926022463,143.259,0.8045387745602223,-0.021078808345092286,0.07875598798679342
142.983,0.726433894340178,-0.031184911926022463,143.359,0.8544689236486444,-0.02269319904932143,0.12831631976331057
143.383,0.9171649496036238,-0.026781567490355426,143.459,0.9043987364369145,-0.024296397480048786,0.013005855165962383
143.383,0.9171649496036238,-0.026781567490355426,143.559,0.9543283583019112,-0.02590463553387114,0.03717375358680161
143.383,0.9171649496036238,-0.026781567490355426,143.659,1.0042572065233344,-0.02751660663139205,0.08709535864733395
143.383,0.9171649496036238,-0.026781567490355426,143.759,1.0541870038150785,-0.02912184210420709,0.137042038169297
143.783,1.1295811594908622,-0.032987833018931594,143.859,1.1041152150477385,-0.03073698407812845,0.025565223396923045
143.783,1.1295811594908622,-0.032987833018931594,143.959,1.1540444644689392,-0.032345689278122265,0.02447173142698047
143.783,1.1295811594908622,-0.032987833018931594,144.059,1.2039787421978718,-0.033953521331256745,0.07440384981009311
143.783,1.1295811594908622,-0.032987833018931594,144.159,1.2539198600857802,-0.03544972532162888,0.12436307080215864
144.183,1.3243385473790943,-0.04057487051697651,144.259,1.3038542163976403,-0.036829714875099964,0.02082388067915379
144.183,1.3243385473790943,-0.04057487051697651,144.359,1.3537910744791948,-0.03820245143911484,0.029547922513489096
144.183,1.3243385473790943,-0.04057487051697651,144.459,1.4037339276658787,-0.03953559546309361,0.0794021819821139
144.183,1.3243385473790943,-0.04057487051697651,144.559,1.4536737127373753,-0.040726025592759535,0.12933525368634352
144.583,1.538616575895212,-0.047206796584599746,144.659,1.5036185478909332,-0.04183626522205714,0.03540769084964923
144.583,1.538616575895212,-0.047206796584599746,144.759,1.55356469811976,-0.04293834059344455,0.015545612711902176
144.583,1.538616575895212,-0.047206796584599746,144.859,1.6035088305628198,-0.04393762137785869,0.06497455057465225
144.583,1.538616575895212,-0.047206796584599746,144.959,1.6534603939787742,-0.04481938576992535,0.11486863054118981
144.983,1.7377371531779318,-0.051441829580730666,145.059,1.7034053434133207,-0.04568542640431454,0.03481105196978246
