amcl_time,amcl_X,amcl_Y,Odom_time,Odom_X,Odom_Y,Distance
135.386,0.024869731269601174,-0.007262499596381073,159.159,0.0021934386788578526,2.411127473231351e-07,0.023810956475308405
135.386,0.024869731269601174,-0.007262499596381073,159.259,0.0022026509316483795,2.431078308983131e-07,0.023802183988760158
135.386,0.024869731269601174,-0.007262499596381073,159.359,0.0027692287226172597,2.497006532217375e-07,0.02326327019532754
135.386,0.024869731269601174,-0.007262499596381073,159.459,0.005257760107006514,-3.966493407569115e-06,0.020912094961753752
135.386,0.024869731269601174,-0.007262499596381073,159.559,0.009762312789721887,-2.246440873340269e-05,0.016752677476886333
135.386,0.024869731269601174,-0.007262499596381073,159.659,0.016279185364659506,-5.34888285759436e-05,0.011214602765824581
135.386,0.024869731269601174,-0.007262499596381073,159.759,0.024782903319440074,-0.00010550384368403458,0.007157522427282546
135.386,0.024869731269601174,-0.007262499596381073,159.859,0.035285746309590756,-0.00019393293780893428,0.012588010324112657
135.386,0.024869731269601174,-0.007262499596381073,159.959,0.04778738004285439,-0.0003094533315912255,0.023949185323398847
135.386,0.024869731269601174,-0.007262499596381073,160.059,0.06228539583601247,-0.0004639498246773893,0.03802830832346527
135.386,0.024869731269601174,-0.007262499596381073,160.159,0.07877935935629941,-0.0006745140009466897,0.05431067624925853
135.386,0.024869731269601174,-0.007262499596381073,160.259,0.09726668775025157,-0.000925762356424209,0.07267374729921007
135.386,0.024869731269601174,-0.007262499596381073,160.359,0.1177474388157488,-0.0012416818914208927,0.0930726533674854
135.386,0.024869731269601174,-0.007262499596381073,160.459,0.14022172729658006,-0.0016295251777592495,0.11548945141530892
135.386,0.024869731269601174,-0.007262499596381073,160.559,0.16469448682446852,-0.002074400372656997,0.13992097283657517
160.586,0.21508878869095638,-0.012290194964832163,160.659,0.19116484815552834,-0.0026116523722036346,0.025807539934290934
160.586,0.21508878869095638,-0.012290194964832163,160.759,0.21963065595561387,-0.003223051650919131,0.010141087028756096
160.586,0.21508878869095638,-0.012290194964832163,160.859,0.2500942549446339,-0.003925513320714377,0.03599097896202319
160.586,0.21508878869095638,-0.012290194964832163,160.959,0.28255326769485456,-0.004729718001372248,0.06788679355502385
160.586,0.21508878869095638,-0.012290194964832163,161.059,0.31701193688826623,-0.00562543107803658,0.10214082051813331
161.086,0.38001973037282205,-0.01877730169042762,161.159,0.3534645408437,-0.006641369513060105,0.02919689950561974
161.086,0.38001973037282205,-0.01877730169042762,161.259,0.39191372483015097,-0.007759144157819386,0.016213170558664416
161.086,0.38001973037282205,-0.01877730169042762,161.359,0.43235852403696196,-0.00900851754990126,0.053242637667583775
161.086,0.38001973037282205,-0.01877730169042762,161.459,0.4747948331197203,-0.010358785534834276,0.09514826070374124
161.486,0.5490451771441083,-0.020294174101212183,161.559,0.5192293520331454,-0.011758982062353977,0.031013431448127692
161.486,0.5490451771441083,-0.020294174101212183,161.659,0.5656599853804739,-0.013226329181570375,0.018055644118649152
161.486,0.5490451771441083,-0.020294174101212183,161.759,0.6140870546814367,-0.01476791691281199,0.06527622348216205
161.486,0.5490451771441083,-0.020294174101212183,161.859,0.6639662876776988,-0.016341900037716645,0.11498905215952829
161.886,0.7441176804991956,-0.031240675693982593,161.959,0.7139076089040886,-0.017936031918097506,0.033010028351770464
161.886,0.7441176804991956,-0.031240675693982593,162.059,0.7638376471401105,-0.019515726296776233,0.022942352161141773
161.886,0.7441176804991956,-0.031240675693982593,162.159,0.8137670572593109,-0.02110945173072372,0.07038236556173853
161.886,0.7441176804991956,-0.031240675693982593,162.259,0.8636953799923595,-0.022694754649982156,0.11988268841900275
162.286,0.9591316396470294,-0.022963873560276144,162.359,0.9136240001243534,-0.024290880351534136,0.04552698322917814
162.286,0.9591316396470294,-0.022963873560276144,162.459,0.9635522420296483,-0.025880697507740722,0.005296186115094383
162.286,0.9591316396470294,-0.022963873560276144,162.559,1.0134800911370816,-0.027477796042083676,0.0545355817383323
